,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/10/2020 21:06:11,Open
1,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/10/2020 21:07:18,Open
2,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/10/2020 21:08:19,Open
3,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 02:43:01,Open
4,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 02:44:03,Open
5,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 02:45:05,Open
6,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 02:54:59,Open
7,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 03:04:25,Open
8,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 03:05:53,Open
9,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 03:06:54,Open
10,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 03:07:56,Open
11,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 03:09:18,Open
12,6782,Which party will win the 2020 House race in Iowa's 1st District?,https://www.predictit.org/markets/detail/6782/Which-party-will-win-the-2020-House-race-in-Iowa's-1st-District,23182,Democratic,0.79,0.24,0.76,0.21,09/11/2020 03:10:38,Open
