,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/05/2020 23:53:18,Open
1,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 11:20:42,Open
2,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 13:59:01,Open
3,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 14:03:30,Open
4,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 14:13:28,Open
5,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 16:21:00,Open
6,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 16:52:17,Open
7,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 20:14:07,Open
8,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 20:15:44,Open
9,4930,Who will be Trump's next Supreme Court nominee?,https://www.predictit.org/markets/detail/4930/Who-will-be-Trump's-next-Supreme-Court-nominee,12736,Paul Clement,0.01,0.0,0.0,0.99,09/07/2020 20:18:29,Open
