,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/05/2020 23:53:18,Open
1,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.97,0.03,0.96,09/07/2020 11:20:42,Open
2,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.97,0.03,0.96,09/07/2020 13:59:01,Open
3,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.97,0.03,0.96,09/07/2020 14:03:30,Open
4,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.97,0.03,0.96,09/07/2020 14:13:28,Open
5,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.97,0.03,0.96,09/07/2020 16:21:00,Open
6,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.97,0.03,0.96,09/07/2020 16:52:17,Open
7,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/07/2020 20:14:07,Open
8,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/07/2020 20:15:44,Open
9,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/07/2020 20:17:58,Open
10,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/07/2020 20:18:29,Open
11,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/07/2020 20:25:28,Open
12,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.04,0.98,0.02,0.96,09/07/2020 20:39:10,Open
13,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.03,0.98,0.02,0.97,09/07/2020 20:59:06,Open
14,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.03,0.98,0.02,0.97,09/07/2020 21:06:59,Open
15,4703,Who will be the next justice to leave the Supreme Court?,https://www.predictit.org/markets/detail/4703/Who-will-be-the-next-justice-to-leave-the-Supreme-Court,11783,Samuel Alito,0.03,0.98,0.02,0.97,09/07/2020 21:15:01,Open
